,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
30,0.3000000000000001,"(70.35, 28.05, 36.3)","(42.15, 15.15, 56.628)","(40.05, 22.65, 77.44)","(16.8, -3.75, 27.83)","(9.75, -15.9, 41.14)","(-0.15, -8.1, 25.652)","(-4.5, -9.45, 40.656)","(8.55, -10.95, 28.556)","(1.35, -21.3, 34.606)"
31,0.3100000000000001,"(69.6, 27.3, 36.3)","(40.2, 15.0, 57.838)","(38.1, 23.85, 81.312)","(16.65, -3.9, 27.83)","(10.95, -14.4, 41.14)","(0.6, -6.9, 26.378)","(-4.8, -10.2, 40.172)","(7.35, -10.5, 26.862)","(2.1, -21.15, 33.396)"
32,0.3200000000000001,"(69.75, 28.5, 35.574)","(41.4, 13.95, 54.934)","(36.15, 21.9, 77.682)","(16.8, -4.05, 28.556)","(11.4, -14.55, 41.382)","(-0.3, -9.15, 27.104)","(-5.25, -10.95, 37.752)","(7.8, -11.7, 28.798)","(3.0, -20.85, 33.638)"
33,0.3300000000000001,"(68.85, 27.6, 36.058)","(40.8, 14.55, 55.66)","(37.35, 21.0, 77.198)","(16.95, -4.05, 26.862)","(10.5, -15.0, 40.172)","(0.3, -6.3, 25.168)","(-4.65, -8.85, 40.414)","(8.7, -10.65, 30.25)","(1.2, -19.65, 32.67)"
34,0.34000000000000014,"(68.7, 29.25, 36.3)","(40.8, 14.55, 52.756)","(37.35, 22.8, 76.472)","(17.55, -5.55, 28.798)","(10.95, -14.85, 41.866)","(-0.15, -9.15, 27.346)","(-3.3, -9.6, 41.624)","(8.85, -11.1, 29.766)","(2.85, -20.85, 31.702)"
35,0.35000000000000014,"(70.05, 26.25, 36.058)","(40.8, 14.4, 52.03)","(38.1, 24.75, 78.166)","(17.4, -4.65, 27.346)","(10.8, -13.8, 42.35)","(1.65, -7.65, 26.378)","(-4.8, -7.2, 44.286)","(8.7, -11.1, 26.862)","(1.5, -21.45, 34.122)"
36,0.36000000000000015,"(69.6, 29.55, 35.574)","(40.65, 13.8, 56.144)","(37.95, 25.5, 80.586)","(16.35, -4.65, 30.008)","(10.05, -15.3, 42.592)","(1.2, -6.75, 26.862)","(-3.6, -10.5, 40.172)","(7.2, -11.55, 28.556)","(2.1, -21.0, 33.396)"
37,0.37000000000000016,"(69.6, 28.95, 35.574)","(42.6, 16.8, 56.628)","(36.6, 22.95, 76.472)","(16.35, -4.8, 26.862)","(10.5, -15.75, 42.108)","(0.15, -9.6, 26.62)","(-4.05, -10.95, 42.108)","(6.9, -10.35, 28.556)","(1.2, -20.85, 33.154)"
38,0.38000000000000017,"(68.7, 29.25, 35.816)","(41.1, 14.55, 54.934)","(36.3, 23.4, 78.892)","(17.25, -3.15, 27.83)","(9.45, -16.2, 43.318)","(-0.15, -6.45, 24.926)","(-4.35, -8.85, 40.656)","(9.15, -10.95, 29.282)","(2.7, -20.85, 34.364)"
39,0.3900000000000002,"(67.95, 28.05, 36.3)","(40.35, 16.35, 59.532)","(37.2, 23.7, 77.198)","(16.35, -4.65, 27.83)","(9.6, -15.3, 43.318)","(0.3, -6.6, 23.232)","(-6.15, -10.2, 40.898)","(8.25, -11.7, 28.314)","(1.8, -22.2, 34.848)"
40,0.4000000000000002,"(69.75, 27.15, 36.058)","(40.5, 16.5, 57.354)","(36.9, 23.4, 80.102)","(16.95, -3.9, 26.62)","(9.3, -14.85, 42.108)","(1.05, -5.25, 24.684)","(-5.55, -10.05, 44.528)","(8.1, -11.85, 29.766)","(1.05, -20.85, 32.912)"
41,0.4100000000000002,"(69.75, 26.85, 36.542)","(40.2, 14.55, 57.596)","(38.1, 24.0, 76.23)","(16.35, -4.05, 29.766)","(10.65, -14.85, 40.898)","(0.3, -8.55, 23.958)","(-5.4, -10.05, 41.14)","(8.55, -11.25, 27.346)","(2.25, -20.4, 34.364)"
42,0.4200000000000002,"(69.15, 26.55, 37.026)","(41.55, 16.5, 54.692)","(38.1, 21.9, 78.65)","(16.95, -4.5, 26.862)","(9.3, -16.65, 41.14)","(0.6, -7.05, 26.62)","(-5.55, -9.3, 43.076)","(9.0, -11.85, 27.83)","(1.05, -22.5, 34.606)"
43,0.4300000000000002,"(70.65, 28.35, 36.058)","(40.35, 15.0, 53.966)","(36.15, 22.35, 79.86)","(16.2, -4.35, 28.072)","(10.5, -15.75, 39.688)","(1.8, -7.35, 23.716)","(-5.1, -9.6, 39.93)","(8.25, -11.1, 28.556)","(0.3, -21.0, 33.396)"
44,0.4400000000000002,"(68.55, 28.35, 36.058)","(41.1, 15.15, 55.176)","(39.45, 22.8, 77.44)","(18.45, -4.8, 28.556)","(8.25, -16.5, 42.108)","(0.6, -7.8, 26.62)","(-4.65, -9.75, 40.898)","(8.25, -10.8, 29.04)","(0.9, -20.7, 34.848)"
45,0.45000000000000023,"(69.3, 26.55, 35.332)","(40.65, 15.15, 55.902)","(38.1, 24.3, 76.472)","(15.45, -4.65, 25.168)","(9.6, -15.0, 42.592)","(-0.15, -7.95, 23.958)","(-4.35, -9.3, 41.382)","(7.5, -12.15, 27.588)","(1.2, -21.6, 34.606)"
46,0.46000000000000024,"(70.05, 28.65, 35.574)","(40.35, 14.25, 54.45)","(38.7, 21.75, 80.828)","(16.95, -4.35, 27.83)","(9.45, -15.45, 41.382)","(-0.45, -8.7, 25.652)","(-4.65, -10.2, 42.834)","(7.5, -11.25, 29.524)","(1.35, -19.95, 32.186)"
47,0.47000000000000025,"(69.9, 27.9, 36.058)","(39.6, 15.9, 54.934)","(38.85, 22.8, 80.102)","(16.95, -6.0, 25.894)","(10.8, -15.15, 41.866)","(2.1, -7.05, 26.136)","(-4.05, -9.15, 41.14)","(8.7, -13.05, 27.346)","(1.2, -21.9, 33.396)"
48,0.48000000000000026,"(69.75, 26.85, 36.784)","(42.15, 15.75, 55.176)","(37.8, 22.5, 79.86)","(17.1, -5.25, 28.314)","(8.85, -14.4, 40.898)","(0.75, -7.5, 25.41)","(-4.95, -9.15, 41.866)","(7.35, -12.0, 29.524)","(2.25, -18.9, 33.396)"
49,0.49000000000000027,"(68.7, 27.75, 35.332)","(40.35, 16.05, 55.176)","(37.05, 21.9, 75.504)","(17.4, -4.2, 25.41)","(7.65, -15.0, 40.898)","(-0.15, -5.85, 27.104)","(-5.4, -9.75, 40.414)","(8.25, -10.8, 31.218)","(2.55, -20.7, 32.428)"
50,0.5000000000000002,"(69.45, 27.0, 35.332)","(41.25, 14.55, 54.45)","(39.0, 23.85, 79.376)","(16.8, -5.25, 28.798)","(10.65, -15.3, 42.592)","(0.9, -7.05, 27.104)","(-4.5, -9.75, 43.802)","(7.95, -11.25, 30.008)","(0.75, -20.7, 34.122)"
51,0.5100000000000002,"(69.45, 28.2, 35.816)","(41.1, 13.35, 54.45)","(35.7, 22.05, 78.65)","(15.9, -6.3, 28.314)","(10.05, -14.7, 42.108)","(-0.15, -6.3, 26.136)","(-4.05, -11.25, 43.076)","(6.9, -10.8, 27.346)","(1.35, -20.1, 34.364)"
52,0.5200000000000002,"(67.95, 29.25, 36.3)","(42.15, 13.95, 55.418)","(37.05, 21.15, 77.924)","(15.6, -3.9, 26.62)","(10.5, -15.45, 43.076)","(0.3, -6.0, 24.442)","(-6.15, -10.8, 43.56)","(7.5, -10.8, 29.04)","(1.95, -21.3, 35.09)"
53,0.5300000000000002,"(68.85, 27.9, 36.542)","(41.55, 16.35, 54.45)","(36.6, 22.5, 78.408)","(16.05, -4.95, 25.894)","(10.65, -15.75, 40.414)","(-1.35, -6.75, 24.926)","(-4.05, -10.2, 42.592)","(7.65, -10.95, 27.83)","(0.9, -21.15, 34.122)"
54,0.5400000000000003,"(70.8, 27.15, 36.058)","(40.5, 14.85, 55.66)","(37.95, 22.5, 78.408)","(17.85, -4.35, 26.62)","(9.0, -15.45, 42.108)","(1.65, -8.1, 24.442)","(-4.65, -9.9, 39.446)","(7.2, -12.45, 27.104)","(1.35, -19.65, 34.848)"
55,0.5500000000000003,"(68.55, 26.7, 36.3)","(40.65, 13.95, 54.934)","(37.95, 21.6, 77.44)","(15.6, -3.3, 28.798)","(9.9, -15.9, 40.656)","(0.3, -7.5, 24.442)","(-4.5, -10.35, 40.898)","(8.4, -11.25, 30.976)","(2.1, -22.35, 35.332)"
