,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
61,0.6100000000000003,"(40.35, -17.25, 14.52)","(17.1, -36.15, 36.058)","(0.0, -14.85, 20.328)","(17.4, -6.45, 27.83)","(10.05, -16.95, 40.656)","(0.0, -7.2, 26.62)","(-4.2, -9.15, 43.318)","(7.95, -11.7, 28.556)","(3.3, -20.55, 35.332)"
62,0.6200000000000003,"(45.45, -13.2, 10.89)","(18.0, -39.15, 38.72)","(1.05, -13.95, 20.812)","(17.85, -5.55, 29.524)","(10.95, -16.35, 40.898)","(1.65, -8.85, 26.378)","(-2.85, -9.6, 42.35)","(7.95, -11.7, 30.008)","(3.45, -21.75, 33.88)"
63,0.6300000000000003,"(40.95, -17.25, 18.876)","(17.55, -37.35, 34.848)","(0.9, -14.1, 18.876)","(16.2, -5.55, 26.62)","(10.35, -15.15, 40.172)","(-1.2, -6.3, 24.2)","(-3.45, -10.05, 41.866)","(8.85, -14.25, 30.25)","(3.45, -22.05, 35.332)"
64,0.6400000000000003,"(40.35, -10.5, 13.068)","(12.0, -43.2, 30.976)","(0.6, -14.25, 20.57)","(17.4, -5.4, 28.072)","(11.1, -17.1, 42.834)","(2.1, -6.75, 24.926)","(-3.15, -9.45, 40.898)","(7.65, -12.75, 29.04)","(2.7, -22.5, 33.88)"
65,0.6500000000000004,"(41.25, -13.65, 13.552)","(13.95, -37.8, 34.122)","(1.05, -13.8, 19.602)","(18.6, -6.3, 28.072)","(8.4, -16.95, 43.56)","(2.25, -8.1, 24.684)","(-4.35, -10.35, 43.802)","(7.95, -13.05, 28.072)","(2.4, -21.75, 35.09)"
66,0.6600000000000004,"(44.7, -9.0, 18.392)","(12.75, -40.05, 32.912)","(0.0, -13.95, 19.36)","(17.4, -6.45, 28.556)","(11.1, -16.35, 42.35)","(1.5, -7.8, 26.862)","(-5.4, -10.2, 41.866)","(8.7, -11.4, 29.766)","(4.5, -22.05, 34.122)"
67,0.6700000000000004,"(44.4, -12.6, 15.004)","(17.4, -39.9, 34.122)","(0.0, -13.95, 18.876)","(17.25, -5.1, 28.798)","(10.05, -17.7, 41.14)","(1.65, -7.05, 26.62)","(-3.6, -8.85, 41.382)","(7.95, -10.35, 28.314)","(2.4, -21.15, 35.574)"
68,0.6800000000000004,"(41.1, -14.25, 14.036)","(13.95, -33.9, 32.912)","(0.15, -14.4, 19.36)","(17.55, -4.5, 27.346)","(11.55, -16.05, 42.592)","(2.1, -6.75, 23.958)","(-3.0, -10.2, 41.624)","(9.75, -11.25, 29.04)","(3.15, -22.2, 34.364)"
69,0.6900000000000004,"(43.05, -12.0, 12.826)","(12.0, -42.15, 33.638)","(0.45, -13.65, 21.538)","(16.35, -4.8, 26.136)","(11.4, -16.2, 44.044)","(1.5, -6.0, 23.958)","(-3.9, -10.5, 44.528)","(7.95, -11.1, 27.83)","(3.3, -21.3, 35.332)"
70,0.7000000000000004,"(44.4, -16.95, 13.068)","(12.75, -39.3, 31.46)","(1.35, -12.45, 19.844)","(17.1, -4.95, 27.588)","(9.9, -16.05, 42.108)","(0.45, -7.5, 26.62)","(-3.6, -9.75, 44.044)","(8.85, -12.3, 28.556)","(2.4, -21.6, 34.606)"
71,0.7100000000000004,"(38.7, -12.9, 26.62)","(17.55, -38.4, 33.396)","(0.3, -13.5, 20.086)","(17.1, -7.8, 28.798)","(10.35, -19.2, 41.866)","(0.15, -7.2, 25.41)","(-3.0, -10.5, 41.14)","(7.05, -12.6, 29.524)","(2.4, -22.05, 35.332)"
72,0.7200000000000004,"(37.95, -15.9, 15.73)","(15.45, -39.15, 27.588)","(1.05, -14.25, 19.844)","(19.95, -5.55, 26.862)","(10.8, -18.6, 42.35)","(0.75, -8.4, 26.378)","(-3.6, -9.3, 41.382)","(9.0, -12.45, 28.072)","(2.4, -21.75, 36.784)"
73,0.7300000000000004,"(39.75, -13.05, 19.118)","(14.4, -43.8, 35.816)","(0.6, -15.15, 19.844)","(17.25, -5.4, 27.346)","(11.25, -15.75, 41.624)","(1.95, -7.5, 24.684)","(-3.6, -8.85, 40.898)","(9.45, -13.05, 27.83)","(2.7, -21.45, 33.638)"
74,0.7400000000000004,"(38.55, -12.75, 14.52)","(13.2, -39.15, 33.638)","(-0.15, -14.4, 19.118)","(16.65, -6.9, 25.168)","(11.25, -15.75, 41.14)","(0.6, -8.7, 24.442)","(-2.7, -9.6, 42.592)","(7.65, -12.45, 28.072)","(2.4, -21.15, 33.638)"
75,0.7500000000000004,"(42.45, -8.4, 10.648)","(12.75, -41.4, 30.734)","(0.9, -14.4, 21.538)","(16.65, -4.5, 29.282)","(10.35, -16.35, 43.802)","(1.05, -8.25, 24.442)","(-4.2, -9.9, 40.172)","(8.4, -13.5, 28.072)","(1.95, -21.45, 33.638)"
76,0.7600000000000005,"(40.2, -13.65, 16.456)","(14.7, -39.45, 30.734)","(0.45, -13.95, 20.57)","(16.8, -6.15, 25.652)","(11.25, -16.5, 40.172)","(1.65, -6.9, 28.072)","(-3.75, -9.75, 40.898)","(9.45, -12.75, 29.282)","(3.0, -21.3, 33.638)"
77,0.7700000000000005,"(40.05, -11.55, 14.52)","(18.0, -42.9, 32.428)","(0.0, -12.6, 20.328)","(17.85, -5.55, 27.346)","(10.35, -17.7, 40.414)","(1.8, -7.65, 27.83)","(-3.45, -10.2, 42.108)","(8.1, -11.1, 29.04)","(2.1, -22.5, 35.09)"
78,0.7800000000000005,"(44.85, -10.65, 17.182)","(17.1, -39.45, 30.976)","(0.3, -14.25, 21.054)","(16.2, -5.25, 27.588)","(10.5, -16.65, 41.624)","(0.45, -8.1, 26.378)","(-3.3, -9.75, 41.866)","(10.05, -12.6, 28.314)","(2.85, -21.9, 34.848)"
79,0.7900000000000005,"(38.4, -9.0, 19.118)","(17.4, -41.25, 29.04)","(0.6, -13.8, 18.876)","(18.0, -7.35, 28.798)","(10.2, -16.35, 43.318)","(1.35, -7.8, 26.136)","(-2.85, -10.05, 41.14)","(8.4, -11.7, 29.282)","(4.05, -22.5, 34.606)"
