,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
32,0.3200000000000001,"(42.0, -11.1, 25.652)","(55.05, 13.2, 95.59)","(2.85, -15.9, 27.83)","(16.35, -4.95, 30.492)","(10.2, -15.15, 41.624)","(1.65, -6.9, 28.798)","(-3.6, -9.15, 41.624)","(8.55, -11.85, 29.766)","(3.15, -20.7, 32.912)"
33,0.3300000000000001,"(43.8, -9.45, 15.73)","(54.15, 13.5, 95.832)","(3.15, -15.6, 27.104)","(15.6, -5.4, 29.04)","(8.1, -16.5, 41.382)","(2.7, -7.35, 25.41)","(-4.35, -9.45, 42.108)","(7.8, -11.7, 28.798)","(1.8, -19.35, 34.364)"
34,0.34000000000000014,"(39.0, -12.75, 13.552)","(54.9, 13.5, 96.316)","(3.45, -18.6, 26.136)","(18.45, -4.35, 28.798)","(10.5, -15.6, 41.866)","(2.1, -6.9, 27.104)","(-3.6, -10.65, 39.688)","(8.85, -11.1, 28.314)","(1.95, -21.6, 35.332)"
35,0.35000000000000014,"(43.35, -9.9, 16.214)","(54.3, 13.8, 95.59)","(3.3, -16.95, 26.378)","(16.35, -4.65, 27.83)","(10.5, -16.95, 41.866)","(1.8, -7.35, 26.62)","(-3.6, -7.95, 42.592)","(8.1, -11.4, 27.346)","(2.4, -22.05, 32.912)"
36,0.36000000000000015,"(42.3, -10.5, 18.15)","(55.35, 14.1, 96.8)","(2.25, -18.9, 29.04)","(16.05, -5.4, 26.862)","(10.95, -16.95, 45.254)","(4.05, -5.55, 26.378)","(-3.6, -10.8, 41.14)","(9.15, -11.7, 28.314)","(1.65, -21.15, 35.574)"
37,0.37000000000000016,"(40.2, -17.1, 20.328)","(55.5, 13.35, 94.864)","(0.3, -19.8, 29.04)","(17.1, -6.0, 32.428)","(8.1, -15.9, 43.318)","(2.85, -6.3, 27.104)","(-3.6, -9.9, 40.898)","(8.85, -9.9, 29.04)","(2.1, -21.45, 32.67)"
38,0.38000000000000017,"(42.15, -12.15, 20.328)","(55.35, 13.2, 96.074)","(0.45, -15.3, 27.104)","(16.95, -8.1, 33.154)","(9.75, -16.65, 43.076)","(1.35, -7.5, 22.99)","(-4.5, -10.2, 41.382)","(9.45, -9.6, 30.492)","(2.4, -21.3, 34.848)"
39,0.3900000000000002,"(41.4, -11.4, 16.94)","(55.5, 13.95, 96.074)","(2.25, -17.55, 30.734)","(16.35, -5.4, 28.798)","(10.65, -16.05, 42.834)","(1.95, -6.75, 27.104)","(-3.15, -7.95, 42.35)","(8.85, -10.2, 28.798)","(2.1, -20.85, 32.912)"
40,0.4000000000000002,"(40.2, -7.2, 13.31)","(55.05, 14.55, 94.864)","(1.65, -16.95, 29.04)","(16.65, -5.25, 27.588)","(11.25, -16.2, 42.108)","(1.95, -6.45, 23.716)","(-1.95, -9.45, 41.624)","(9.0, -10.8, 27.346)","(2.1, -21.15, 33.154)"
41,0.4100000000000002,"(41.4, -13.95, 18.15)","(55.35, 12.3, 94.138)","(1.05, -21.9, 31.46)","(16.2, -3.45, 27.83)","(9.3, -15.15, 42.592)","(2.25, -5.55, 26.378)","(-4.65, -7.95, 39.688)","(8.4, -10.95, 28.798)","(2.25, -21.3, 35.574)"
42,0.4200000000000002,"(42.45, -9.75, 16.698)","(55.95, 13.2, 97.042)","(2.85, -18.9, 24.442)","(17.55, -6.75, 28.314)","(10.65, -15.9, 42.35)","(2.1, -6.3, 28.072)","(-3.6, -9.3, 43.802)","(8.85, -10.5, 28.798)","(2.85, -20.7, 33.88)"
43,0.4300000000000002,"(43.5, -10.95, 16.698)","(55.35, 13.2, 95.59)","(-0.15, -13.2, 30.492)","(16.05, -3.75, 28.314)","(10.35, -16.5, 44.044)","(2.7, -6.3, 28.072)","(-3.0, -9.6, 41.866)","(9.0, -10.95, 28.314)","(1.95, -22.35, 33.396)"
44,0.4400000000000002,"(41.1, -11.55, 17.182)","(53.7, 13.8, 96.316)","(4.5, -17.55, 30.492)","(16.65, -4.65, 28.556)","(11.7, -16.05, 40.898)","(3.3, -6.6, 25.41)","(-2.25, -10.2, 43.56)","(8.7, -9.0, 29.766)","(2.25, -21.3, 34.606)"
45,0.45000000000000023,"(41.55, -11.4, 14.762)","(53.7, 14.1, 96.558)","(-0.3, -15.45, 30.008)","(16.8, -6.0, 30.492)","(9.6, -15.9, 40.898)","(3.0, -7.95, 29.04)","(-3.15, -8.85, 41.866)","(9.0, -12.15, 30.976)","(1.8, -20.85, 35.332)"
46,0.46000000000000024,"(41.7, -11.55, 16.214)","(55.5, 13.5, 95.106)","(1.05, -19.2, 26.136)","(16.2, -3.6, 27.83)","(10.65, -16.8, 40.656)","(-0.3, -5.85, 24.2)","(-1.2, -9.15, 41.624)","(8.1, -12.3, 28.314)","(3.15, -20.1, 31.702)"
47,0.47000000000000025,"(42.45, -10.95, 13.31)","(54.9, 13.5, 94.622)","(-1.35, -18.0, 29.524)","(16.05, -6.6, 29.524)","(10.5, -16.65, 43.802)","(1.5, -6.3, 26.62)","(-2.55, -8.4, 39.688)","(9.6, -11.25, 27.588)","(2.85, -21.6, 36.058)"
48,0.48000000000000026,"(43.35, -14.1, 15.488)","(55.2, 13.95, 96.074)","(3.75, -15.3, 29.766)","(16.8, -6.45, 27.588)","(9.45, -16.35, 43.802)","(1.35, -6.0, 27.346)","(-2.25, -9.45, 40.898)","(9.15, -12.15, 28.556)","(2.7, -19.95, 31.702)"
49,0.49000000000000027,"(41.1, -11.25, 15.488)","(55.65, 13.2, 94.38)","(0.0, -15.6, 24.684)","(16.2, -6.45, 27.588)","(9.3, -16.8, 40.172)","(1.35, -5.1, 26.862)","(-1.95, -10.05, 44.286)","(8.55, -10.35, 26.136)","(3.0, -20.25, 35.332)"
50,0.5000000000000002,"(39.15, -12.0, 15.73)","(54.75, 13.65, 94.864)","(1.2, -19.65, 25.894)","(16.05, -5.25, 28.072)","(9.3, -14.7, 39.93)","(2.25, -6.9, 24.684)","(-2.7, -9.15, 41.866)","(7.8, -11.7, 27.104)","(3.6, -22.5, 32.186)"
51,0.5100000000000002,"(41.25, -10.8, 14.52)","(55.8, 13.65, 96.316)","(-0.3, -20.1, 31.702)","(17.1, -4.5, 28.556)","(8.7, -16.35, 40.172)","(2.4, -7.8, 26.136)","(-2.55, -9.9, 43.318)","(10.65, -11.25, 31.702)","(2.25, -21.3, 34.364)"
52,0.5200000000000002,"(39.75, -13.8, 17.908)","(54.6, 13.65, 96.8)","(1.05, -17.25, 30.976)","(15.45, -5.1, 27.104)","(9.15, -16.5, 41.382)","(2.4, -6.6, 24.442)","(-1.5, -9.75, 40.414)","(9.45, -12.15, 30.492)","(3.3, -22.2, 34.122)"
